duo_KillDeathRatio,duo_WinRatio,duo_Wins,duo_Rating,duo_DamagePg,duo_HealsPg,duo_KillsPg,duo_MoveDistancePg,duo_RevivesPg,duo_TimeSurvivedPg,duo_RoundMostKills,duo_WinPoints
1.31,3.7,3,2096.53,149.6,2.19,1.26,3816.47,0.17,1112.56,5,1753
1.25,4.41,3,2148.44,159.87,1.57,1.19,3411.74,0.15,1096.77,5,1794
1.64,1.09,1,1721.85,212.17,1.28,1.62,1978.96,0.1,754.5,8,1394
1.59,4.69,3,1894.46,200.11,1.56,1.52,2248.7,0.2,796.34,10,1565
1.47,0.9,1,1833.88,185.14,1.45,1.46,2550.23,0.15,892.56,8,2577
4.0,0.0,0,1341.88,485.04,6.0,4.0,5637.31,0.0,1931.01,4,1116
0.78,2.84,4,1952.18,107.35,1.42,0.76,2112.59,0.11,835.54,5,2646
3.79,10.64,10,2106.83,418.09,2.8,3.38,2903.18,0.26,1019.04,14,4201
1.32,2.73,3,2267.93,162.11,1.72,1.28,3307.38,0.2,1059.49,7,1889
1.07,1.39,4,1829.96,145.81,1.46,1.05,2198.55,0.11,800.85,11,3641
1.7,3.27,7,2137.39,215.15,1.99,1.64,1994.12,0.19,670.16,13,2715
5.0,33.33,1,1394.03,413.86,1.67,3.33,5299.61,0.0,1732.15,6,1164
2.24,11.19,15,2092.4,270.44,2.84,1.99,3908.23,0.19,1003.89,10,7712
1.41,5.47,15,2314.68,177.2,2.3,1.33,3267.27,0.08,947.36,10,1917
1.32,1.94,4,2261.27,181.02,2.35,1.29,2583.82,0.13,867.22,9,1873
2.39,5.09,14,2234.64,304.04,2.67,2.27,2990.35,0.17,884.43,14,3914
2.24,7.3,17,2385.3,273.83,2.16,2.08,4345.98,0.21,1043.68,15,3012
1.62,2.38,2,2173.57,205.51,1.81,1.58,3225.41,0.21,935.98,8,1805
4.11,26.2,60,2610.87,398.08,3.19,3.03,6583.4,0.27,1422.17,11,2178
1.62,12.5,3,1908.33,207.94,2.0,1.42,4283.61,0.29,1374.2,5,2770
1.99,8.37,17,2328.91,267.65,2.69,1.82,5289.41,0.18,1372.35,9,1939
3.22,6.93,14,2323.45,385.07,2.04,3.0,2343.83,0.15,830.14,17,4082
5.47,21.0,21,2334.76,481.95,2.78,4.32,6073.27,0.3,1244.58,14,1915
1.75,11.11,4,1898.12,168.72,1.22,1.56,4980.91,0.19,1310.72,5,1587
1.76,6.25,7,1988.16,220.29,1.81,1.65,2557.03,0.12,866.92,10,1662
0.7,1.62,4,2214.41,104.41,1.11,0.69,2941.07,0.13,923.67,6,1855
2.21,7.69,4,2126.64,253.13,1.85,2.04,4802.43,0.19,1296.69,12,2983
3.53,10.53,2,1658.89,372.99,5.16,3.16,4597.21,0.42,1234.22,11,1359
2.79,7.45,7,2262.3,322.0,2.52,2.59,3014.47,0.27,979.92,12,2828
3.2,10.61,14,2334.96,377.54,2.38,2.86,3183.16,0.3,1115.41,13,4126
1.53,1.62,7,2106.53,186.67,1.82,1.5,2450.45,0.17,798.03,11,2702
1.04,5.66,12,2335.2,132.94,2.09,0.99,4139.1,0.15,1065.9,7,3148
1.25,6.94,5,2034.14,145.83,1.99,1.17,3166.45,0.15,941.0,10,2688
6.33,25.0,2,1604.25,538.84,1.25,4.75,3129.89,0.12,1164.13,13,2301
2.74,18.67,14,2139.5,293.05,2.95,2.23,6590.7,0.27,1414.25,8,2829
2.2,12.5,5,2010.47,231.47,0.98,1.92,2963.75,0.12,1013.0,26,1661
2.25,11.29,7,1784.65,245.17,1.95,2.0,2691.23,0.16,920.76,10,3712
2.33,15.22,7,2266.69,244.12,1.72,1.98,5784.32,0.2,1288.8,9,1879
2.14,7.06,6,2026.11,254.27,2.39,1.99,4567.39,0.18,1082.21,9,4211
1.24,4.3,4,1831.36,136.64,1.4,1.18,2427.58,0.23,907.02,6,3770
1.39,5.88,7,2342.33,164.37,2.87,1.31,4019.26,0.19,1041.9,6,1945
1.96,7.69,6,2158.16,270.47,1.78,1.81,4745.13,0.17,1116.03,9,1802
2.09,3.41,6,2284.24,250.77,1.78,2.02,3224.94,0.16,904.69,9,1888
1.33,3.03,2,2187.41,211.31,1.62,1.29,4473.35,0.24,1142.76,9,1818
1.76,4.17,4,2197.14,226.51,1.91,1.69,3609.56,0.12,1103.54,10,1825
3.02,21.54,53,2650.6,299.3,1.67,2.37,5674.52,0.27,1409.8,10,4938
1.84,6.38,6,2078.09,218.34,0.91,1.72,2394.25,0.17,942.29,10,1719
2.58,11.63,5,2016.11,277.58,2.53,2.28,3825.62,0.21,1143.61,8,2692
3.07,14.81,24,2323.6,292.22,2.09,2.62,2837.68,0.23,1023.31,13,5676
4.43,17.65,3,1778.65,419.26,1.41,3.65,4140.12,0.06,1148.46,14,1469
2.57,8.11,6,2116.66,296.07,2.09,2.36,2673.07,0.22,813.32,18,1747
1.97,4.62,11,2173.96,247.88,1.78,1.88,3043.85,0.16,880.0,11,1779
1.85,13.33,2,1599.2,229.58,4.27,1.6,3947.16,0.13,1176.91,6,2416
1.36,2.7,3,1981.24,175.33,2.54,1.32,3050.99,0.28,966.68,7,1640
0.77,3.12,1,1945.65,104.28,2.66,0.75,4673.98,0.19,1148.79,4,1637
2.56,11.83,11,2135.16,305.52,1.7,2.26,3460.89,0.19,1107.94,10,4501
1.47,3.12,3,2146.63,190.58,1.3,1.43,3508.76,0.11,935.16,6,1776
2.43,5.59,9,2076.71,266.85,2.52,2.3,2606.65,0.24,876.82,12,2901
1.83,0.0,0,1937.28,217.97,2.02,1.83,2589.24,0.12,963.82,9,2705
2.52,5.22,6,2279.16,302.63,1.96,2.39,2538.07,0.13,912.73,13,2867
1.8,6.82,3,1812.73,197.94,1.82,1.68,2420.0,0.11,766.69,8,2674
1.18,4.47,17,2384.89,174.22,1.75,1.12,4735.9,0.2,1194.09,8,2982
2.69,7.69,3,1852.63,317.1,2.18,2.49,3431.48,0.15,1102.65,10,1536
1.5,4.17,2,1754.6,174.21,1.67,1.44,2352.03,0.17,795.25,6,2449
7.94,35.71,10,2075.81,573.11,1.64,5.11,4529.68,0.25,1367.03,19,2818
2.12,4.67,10,2339.24,247.77,2.09,2.02,3506.61,0.17,1041.17,11,3007
1.45,5.61,6,1959.29,186.35,2.8,1.36,3527.92,0.17,1025.23,11,3786
1.59,3.36,4,2267.41,205.29,1.7,1.54,3742.05,0.17,1083.93,12,3942
1.49,4.62,6,2099.14,186.94,1.88,1.42,3565.26,0.2,1103.64,9,4028
1.45,6.38,6,2073.19,187.95,1.69,1.36,3752.78,0.24,995.33,8,1720
2.38,5.13,4,2132.61,303.37,2.78,2.26,4119.31,0.23,1059.52,11,1755
0.58,0.0,0,1671.33,93.9,1.09,0.58,2371.01,0.13,846.88,9,1402
5.2,23.68,27,2486.48,465.32,3.2,3.96,5784.64,0.24,1293.19,15,4496
3.3,6.9,2,1619.0,346.73,2.07,3.07,3585.24,0.21,1142.57,11,2622
4.95,32.57,99,2676.11,453.05,2.44,3.34,6622.39,0.31,1531.41,12,5536
1.58,6.49,5,2320.74,215.71,2.42,1.48,3885.22,0.18,1150.83,8,1929
2.77,10.26,4,1813.06,300.48,1.51,2.49,3945.33,0.26,1171.1,12,1487
1.92,7.14,1,1549.82,233.34,1.57,1.79,2409.57,0.29,950.05,10,1277
1.4,2.75,3,1891.79,184.47,1.33,1.36,2084.45,0.19,728.44,7,2668
1.07,1.68,2,1896.48,125.58,1.74,1.05,2443.89,0.13,814.74,6,2650
2.39,15.79,33,2393.71,248.64,1.48,2.01,5651.16,0.26,1273.84,10,6688
1.91,9.52,22,2413.81,221.81,1.26,1.73,3825.2,0.21,1182.67,12,1994
0.94,3.08,2,1810.22,124.36,1.34,0.91,3558.23,0.14,1119.81,6,2561
1.53,5.26,4,2296.68,196.2,1.47,1.45,3748.71,0.16,1020.22,5,1897
3.62,17.04,23,2292.15,357.05,2.81,3.01,4216.72,0.34,1198.85,13,6798
1.94,15.0,3,1453.17,169.61,1.7,1.65,2640.11,0.35,880.71,6,2334
2.05,8.33,4,1703.6,220.38,1.1,1.88,2515.36,0.19,1007.22,9,2518
4.5,0.0,0,1450.78,540.52,3.3,4.5,3135.32,0.1,1081.82,10,1164
3.0,0.0,0,1241.02,492.31,7.0,3.0,4646.59,0.0,1456.68,3,1031
1.52,4.76,4,2059.71,193.3,2.98,1.45,3172.4,0.17,942.06,10,1704
2.67,20.0,3,1637.92,299.56,1.07,2.13,2623.28,0.2,1046.1,19,1371
2.21,5.0,1,1714.04,234.9,3.6,2.1,3854.71,0.15,1190.86,8,1420
3.21,25.0,8,2333.15,316.06,1.81,2.41,4169.26,0.25,1576.33,8,1957
2.5,18.18,8,2184.24,243.28,2.23,2.05,3159.31,0.18,1100.02,10,3955
2.89,12.38,13,2197.29,346.2,2.77,2.53,4099.63,0.14,1109.19,15,1813
2.9,10.99,10,2281.67,309.5,2.25,2.58,2580.92,0.19,961.42,11,3226
7.0,37.5,3,1676.61,478.93,4.5,4.38,6512.08,0.62,1508.53,10,1398
1.6,9.68,9,2128.4,219.82,1.75,1.44,6706.63,0.15,1390.68,7,2847
1.81,8.93,15,2291.24,228.98,3.32,1.65,4584.34,0.18,1213.34,11,2976
1.99,10.34,15,2559.11,214.44,2.11,1.79,4717.75,0.17,1195.93,9,4364
2.49,17.14,18,2315.2,243.97,2.76,2.07,4880.51,0.25,1222.52,9,1914
2.25,9.68,18,2349.39,283.07,2.2,2.03,6263.72,0.31,1301.51,11,1954
3.27,18.1,59,2521.38,351.38,1.98,2.68,5972.3,0.23,1363.02,13,4413
2.25,9.35,13,2327.76,234.41,1.63,2.04,4298.28,0.25,1134.37,8,1935
1.12,4.87,13,2481.36,164.28,2.06,1.06,4491.55,0.1,1225.05,7,2080
2.44,10.0,1,1599.82,251.45,0.9,2.2,4842.83,0.1,1330.86,4,1336
3.63,9.09,3,2000.69,359.95,2.42,3.3,3189.69,0.24,1054.24,10,2692
2.81,0.0,0,1668.87,351.91,3.48,2.81,3975.58,0.29,980.78,10,1356
4.47,24.44,11,2405.54,375.19,1.8,3.38,5995.84,0.13,1362.4,13,1999
1.52,0.0,0,1724.55,158.68,0.84,1.52,4834.57,0.16,1134.1,7,1429
2.48,8.82,6,2258.92,279.45,2.21,2.26,3892.27,0.26,1195.42,9,2917
1.33,5.26,4,2007.79,183.49,1.67,1.26,6234.68,0.14,1222.57,10,1664
3.4,4.76,2,2084.13,396.53,1.93,3.24,3309.83,0.29,1109.83,13,1710
2.35,6.45,8,2085.85,320.47,1.86,2.2,2784.63,0.17,858.71,11,2797
1.88,6.33,5,2255.13,268.09,2.19,1.76,3518.14,0.11,1167.93,9,3284
3.42,10.11,9,2233.31,352.69,1.72,3.08,2874.66,0.26,1034.43,14,3143
3.81,26.06,49,2259.48,357.7,2.2,2.82,6404.76,0.21,1514.24,14,2929
2.83,14.29,2,1478.1,304.69,2.71,2.43,7882.21,0.07,1441.21,5,2420
3.0,5.23,9,2256.8,340.42,2.49,2.84,2832.03,0.16,892.39,14,3010
1.84,16.8,65,2558.58,215.23,3.89,1.53,5652.39,0.13,1443.85,9,3313
3.57,20.77,38,2555.84,321.12,7.16,2.83,4665.91,0.26,1375.4,11,2109
1.12,2.16,3,2239.68,143.83,2.73,1.1,3481.63,0.07,1082.01,12,3995
1.25,2.34,4,2148.74,154.48,1.38,1.22,2512.53,0.13,878.75,7,1774
1.45,7.94,5,1683.99,190.14,1.4,1.33,3458.54,0.16,1148.77,9,2695
2.87,8.0,2,1814.58,329.13,2.04,2.64,3203.31,0.2,1050.9,14,1475
1.66,2.53,5,2140.69,207.52,1.83,1.62,2321.12,0.19,850.09,9,3039
0.2,0.0,0,1205.46,111.0,1.6,0.2,1376.93,0.0,578.17,1,1005
5.82,44.6,62,2675.59,425.3,4.21,3.22,6193.3,0.23,1466.42,15,3792
3.12,23.23,23,2543.76,320.21,4.38,2.39,7309.83,0.17,1525.8,11,3235
9.69,29.87,23,2472.06,730.47,1.88,6.79,5382.63,0.27,1448.41,25,3320
1.96,8.45,12,2259.2,235.5,1.4,1.8,4234.2,0.2,1166.18,9,4125
0.86,0.96,1,2180.66,111.79,1.55,0.86,2805.18,0.12,808.54,9,2791
1.88,14.95,16,2186.44,221.22,2.83,1.6,4326.54,0.16,1093.61,9,3079
1.64,8.57,6,1755.22,199.22,2.37,1.5,3501.54,0.19,1017.21,9,5941
1.0,1.89,1,1852.1,154.99,1.32,0.98,3043.58,0.15,931.55,6,1549
4.73,28.57,6,1851.02,421.37,2.14,3.38,5123.23,0.19,1376.84,12,3627
1.57,2.73,6,2114.9,209.61,1.5,1.53,3304.71,0.14,920.26,11,1734
3.22,7.5,3,2055.47,344.95,1.8,2.98,3815.88,0.1,1184.99,14,1681
0.54,0.71,1,2170.24,75.33,2.04,0.54,4354.19,0.14,1114.89,4,1830
5.57,23.88,16,2402.48,535.43,2.73,4.24,5974.25,0.25,1496.21,13,3166
2.21,5.56,2,1761.67,260.32,2.08,2.08,2415.84,0.08,995.9,10,1443
2.19,7.14,2,1723.3,242.78,1.0,2.04,3703.94,0.14,1250.95,15,1429
2.21,7.32,3,1779.65,262.35,1.39,2.05,2862.38,0.17,905.86,7,1434
1.32,3.85,8,2184.01,165.29,0.83,1.26,2737.51,0.14,874.69,10,1805
1.04,3.91,5,2118.31,141.53,1.4,1.0,3137.51,0.2,1028.26,7,2961
1.63,3.77,2,1908.36,221.96,1.62,1.57,3899.8,0.17,1150.98,9,2631
1.63,5.15,5,2232.76,207.92,2.22,1.55,2485.71,0.13,1152.06,9,2961
1.48,5.66,9,2384.44,202.78,2.26,1.4,3936.7,0.2,1063.44,9,1986
1.02,1.2,2,2218.34,147.0,3.38,1.01,5504.83,0.08,1191.07,10,3114
0.96,2.04,1,1640.24,126.52,1.8,0.94,3081.1,0.1,964.05,5,2334
2.09,6.06,6,2128.43,243.58,2.2,1.96,4429.07,0.19,1019.9,8,2782
1.23,4.31,9,2267.05,161.28,0.77,1.17,3597.76,0.18,1088.0,8,4028
0.98,2.19,4,2089.5,136.49,1.75,0.96,3110.94,0.13,900.78,5,1724
1.44,6.56,4,1915.67,191.35,2.54,1.34,2852.03,0.18,1036.43,6,2979
1.78,13.04,6,2248.08,196.23,1.33,1.54,3316.4,0.09,1074.6,6,1883
4.44,18.75,9,2322.62,455.13,3.27,3.6,4412.71,0.17,1304.26,15,3051
1.94,7.57,19,2306.19,225.63,2.22,1.8,3401.49,0.25,961.01,13,1898
0.29,0.0,0,1258.11,135.24,0.86,0.29,2123.56,0.0,924.56,1,1054
1.52,1.9,2,1755.42,176.53,1.93,1.5,2633.25,0.12,986.03,12,3850
1.47,1.16,1,1779.83,189.21,0.91,1.45,2253.51,0.19,796.05,9,1453
2.14,8.64,19,2245.12,237.93,2.25,1.96,4600.23,0.22,1150.64,11,1868
1.64,6.25,3,1907.14,182.0,1.21,1.54,4707.49,0.15,1233.88,6,1597
4.21,24.28,42,2559.59,358.52,2.93,3.18,5168.29,0.28,1441.67,16,4720
1.9,4.35,8,2341.19,233.26,2.3,1.82,2969.98,0.18,856.26,12,1934
0.99,1.36,7,2280.02,121.68,1.71,0.97,2646.88,0.13,851.71,10,2885
1.44,3.7,3,1956.89,176.44,1.47,1.38,3701.9,0.16,988.38,6,1634
1.04,2.16,3,2026.22,143.93,1.92,1.02,2637.58,0.14,899.8,8,1676
1.15,1.03,1,2033.02,139.11,1.37,1.13,3156.5,0.2,968.23,7,1687
1.8,3.41,3,2149.41,224.43,1.45,1.74,3465.61,0.18,1002.58,9,2852
4.04,10.53,6,2120.98,423.14,2.84,3.61,3941.62,0.32,1051.93,18,2907
1.31,4.62,3,2086.97,150.04,0.85,1.25,2170.29,0.14,913.59,8,1713
1.0,0.0,0,1440.59,187.19,1.55,1.0,3564.06,0.18,997.29,5,1207
1.76,14.71,5,1892.84,184.36,1.18,1.5,2834.65,0.12,1032.16,7,1586
1.51,8.13,10,2281.99,199.61,2.61,1.39,5306.41,0.21,1312.95,7,3236
2.04,9.92,36,2520.78,246.12,1.78,1.83,5106.32,0.16,1235.7,10,3548
2.25,0.0,0,1329.66,322.37,2.5,2.25,4510.95,0.5,1233.31,5,1100
2.97,13.48,24,2448.72,326.11,1.83,2.57,3985.96,0.21,1138.25,13,4454
4.07,7.08,25,2179.78,448.01,2.21,3.78,2721.5,0.25,892.75,17,6002
0.87,5.43,5,1849.3,126.13,1.62,0.83,4153.73,0.04,1131.23,5,1561
1.9,13.33,8,2004.75,258.91,2.08,1.65,4396.76,0.08,1200.96,6,3056
4.67,25.0,2,1692.38,456.37,4.0,3.5,4438.19,0.12,1428.32,8,2404
1.36,1.63,4,2302.46,188.64,2.64,1.34,3488.36,0.14,949.04,9,1913
4.89,23.29,17,2253.5,488.16,2.27,3.75,4018.56,0.16,1269.8,13,1860
1.8,13.46,7,2319.3,238.87,1.75,1.56,4857.18,0.21,1269.76,8,1921
3.86,10.81,8,1920.29,394.15,1.58,3.45,3338.85,0.28,1069.18,13,4120
0.79,7.14,9,2412.4,107.32,1.56,0.74,4983.91,0.13,1175.85,6,2033
3.51,17.92,31,2380.28,380.97,2.58,2.88,4830.37,0.21,1187.77,15,3774
2.53,6.25,1,1802.33,300.89,0.75,2.38,2613.8,0.0,1024.18,8,1494
2.08,10.92,13,2529.86,254.91,2.39,1.86,5219.82,0.16,1282.48,10,2120
2.55,11.67,7,2100.29,278.68,1.22,2.25,3907.96,0.15,1089.69,10,4072
2.32,6.56,12,2267.04,264.23,2.18,2.16,2662.77,0.21,863.32,12,4340
2.76,15.38,6,2087.32,293.61,1.79,2.33,3264.59,0.21,1114.36,18,1734
1.24,2.11,3,2001.03,160.45,1.23,1.21,2923.01,0.12,906.51,8,1668
3.27,18.14,37,2582.82,335.92,2.97,2.68,6526.19,0.26,1446.87,10,3168
3.76,18.03,55,2587.99,401.6,1.75,3.09,4330.73,0.23,1192.61,16,4135
0.48,2.21,6,2028.66,75.29,1.59,0.47,3313.37,0.1,1011.46,4,2969
2.22,10.71,6,2110.84,258.98,2.77,1.98,3701.85,0.32,1193.8,8,4884
1.34,6.06,4,1933.2,154.29,2.73,1.26,6000.47,0.18,1296.93,7,1625
1.61,6.31,7,2127.16,198.79,2.04,1.5,3977.55,0.19,1099.94,11,1762
1.93,1.18,2,2147.32,239.28,1.82,1.91,2915.25,0.2,899.4,10,1761
7.62,43.75,35,2308.15,493.33,2.17,4.29,6056.59,0.25,1584.18,11,2894
2.67,18.18,2,1674.27,241.35,1.82,2.18,4016.75,0.27,1492.39,8,1406
1.71,6.67,1,1462.8,215.64,2.6,1.6,3835.32,0.33,1138.39,7,1222
2.82,7.2,28,2329.92,311.81,2.07,2.62,3179.62,0.2,1055.1,16,3275
1.8,5.21,5,2319.7,230.62,1.48,1.71,6633.41,0.18,1143.72,9,1921
1.3,2.24,5,2201.43,167.82,1.7,1.27,2319.13,0.15,863.75,8,2827
2.33,0.0,0,1317.67,308.15,1.5,2.33,2492.06,0.33,966.18,4,1087
3.0,20.0,1,1347.75,300.78,2.4,2.4,6005.43,0.0,1499.59,5,3239
5.72,15.69,8,1978.53,535.66,2.75,4.82,3223.28,0.29,929.92,17,2816
1.22,1.3,1,1739.09,181.19,1.27,1.21,1684.34,0.06,724.25,8,2415
1.11,0.0,0,1403.04,144.19,1.06,1.11,3179.97,0.28,1054.78,7,1173
0.0,0.0,0,1184.43,0.0,0.0,0.0,0.0,0.0,879.39,0,987
1.54,3.35,6,2172.35,187.41,1.49,1.49,3343.6,0.21,1029.4,9,2843
2.36,4.11,6,2225.2,267.83,2.21,2.26,2838.13,0.12,954.75,13,1818
1.75,10.0,4,1912.22,206.55,2.05,1.58,3366.79,0.25,1094.57,7,1593
1.57,5.49,5,2234.78,189.37,1.36,1.48,4023.17,0.2,1106.77,8,2802
1.97,7.34,16,2489.8,233.53,2.24,1.83,4743.14,0.18,1208.9,10,2070
3.39,16.16,16,2077.33,372.81,2.0,2.84,3607.14,0.14,1125.09,10,4654
1.8,7.38,9,2327.1,223.11,1.74,1.66,3770.8,0.17,1091.62,9,4125
1.92,13.18,17,2539.28,231.8,4.11,1.67,4338.04,0.22,1324.48,8,2123
1.15,2.65,5,1957.97,168.64,1.39,1.12,4574.5,0.13,1048.93,11,2959
1.1,4.0,4,2207.23,140.25,2.03,1.06,3229.42,0.15,976.7,7,1836
5.33,25.0,2,1552.64,476.65,1.12,4.0,3067.89,0.0,1035.46,12,1286
0.63,0.0,0,1356.17,97.85,2.42,0.63,2799.04,0.11,861.08,4,1132
1.43,5.39,11,2423.67,180.52,1.48,1.35,3387.92,0.11,962.93,9,4023
1.38,4.88,2,1897.51,160.15,1.98,1.32,3303.39,0.07,905.42,8,1577
1.03,1.53,4,1996.71,141.1,1.47,1.02,1687.69,0.12,762.33,7,3729
3.9,14.29,15,2162.0,402.78,2.17,3.34,3263.73,0.25,1170.0,12,3295
2.71,14.29,7,2116.67,256.45,2.39,2.33,4902.45,0.29,1398.81,10,2754
2.49,6.59,6,2226.22,317.36,2.59,2.33,4328.93,0.19,1252.82,10,3498
0.92,3.48,4,2147.95,132.3,1.9,0.89,5152.96,0.1,1096.92,5,1801
4.73,30.99,22,2424.56,399.26,3.7,3.27,5241.97,0.27,1470.08,12,3908
0.84,2.17,3,1899.6,120.62,1.37,0.83,3806.66,0.11,1074.36,8,4832
1.71,3.36,9,2314.56,218.18,2.04,1.65,3158.18,0.16,917.96,11,1919
0.62,1.37,1,1687.5,82.9,1.77,0.62,2257.53,0.11,875.29,5,1408
1.24,1.8,6,1828.56,160.03,1.52,1.21,2595.13,0.14,750.83,8,3431
1.23,7.53,7,1990.42,161.11,2.0,1.14,4107.21,0.19,1146.56,7,2652
1.44,6.55,11,2490.72,206.3,3.88,1.35,5348.84,0.25,1278.18,10,2089
1.56,2.53,2,1734.41,201.56,1.58,1.52,2620.3,0.08,863.59,6,1410
0.85,3.85,5,2017.58,122.93,1.79,0.82,3746.9,0.17,1107.29,6,1700
0.59,12.82,5,2029.65,72.06,1.46,0.51,2804.31,0.08,1072.33,2,2880
1.75,8.33,10,2248.07,202.82,1.89,1.61,3397.02,0.18,1074.77,8,2888
6.61,46.05,35,2652.69,458.04,2.28,3.57,6376.1,0.25,1591.65,11,3577
3.52,17.86,5,2031.08,336.3,2.61,2.89,3007.33,0.32,1078.95,8,1671
2.52,16.09,14,1940.58,265.96,2.17,2.11,5097.53,0.21,1360.08,13,3963
0.87,1.58,4,2049.41,112.84,1.28,0.86,2381.06,0.13,765.33,8,1710
6.04,26.47,9,1759.35,501.35,2.94,4.44,4434.25,0.18,1264.72,12,2851
1.78,3.57,1,1790.94,210.42,2.0,1.71,3643.71,0.14,1262.35,5,1483
2.97,6.25,4,1776.5,371.85,1.61,2.78,2643.87,0.14,969.62,18,4502
1.72,6.12,3,1774.74,190.86,1.73,1.61,3410.01,0.22,1058.2,8,1466
4.86,13.33,26,2529.1,475.6,3.15,4.21,4565.72,0.22,1143.22,15,6843
0.98,10.71,15,2398.45,133.4,1.64,0.87,5250.28,0.14,1168.16,6,2013
1.2,2.79,7,2283.45,148.81,1.48,1.16,2947.27,0.19,889.57,10,2915
2.55,9.31,19,2229.18,293.75,1.86,2.31,3730.88,0.24,1170.69,11,4804
0.96,11.11,3,1675.45,108.67,1.07,0.85,3437.29,0.04,1013.35,5,1415
1.58,1.23,2,2079.17,197.34,1.66,1.56,1978.75,0.12,828.57,11,1704
2.12,3.18,5,2054.54,256.56,2.06,2.05,3344.09,0.28,1002.34,14,2861
1.44,1.32,1,1924.03,195.22,1.61,1.42,3300.46,0.16,904.62,8,1569
4.14,19.57,9,2033.96,400.45,2.04,3.33,4738.42,0.33,1382.43,9,3059
1.46,2.97,6,1792.43,198.46,1.45,1.42,3342.83,0.14,946.24,12,3687
1.73,5.08,3,2213.76,189.82,2.03,1.64,4674.25,0.22,975.94,7,1823
1.38,2.63,1,1685.65,183.12,1.39,1.34,5231.19,0.13,1094.82,7,1393
1.2,7.25,5,1998.79,168.89,1.19,1.12,3998.32,0.07,968.12,9,1669
2.87,8.0,2,1967.46,335.11,1.64,2.64,4003.4,0.2,1225.7,8,1615
2.87,12.72,22,2231.28,321.77,2.99,2.51,3836.84,0.25,1174.66,14,3182
2.69,0.0,0,1526.72,328.33,1.23,2.69,3091.21,0.38,1025.59,9,2233
3.03,10.92,13,2240.7,331.71,2.66,2.7,3584.04,0.27,1033.5,13,3959
1.4,1.44,2,1740.86,157.73,1.27,1.38,1966.7,0.08,688.93,10,1426
1.23,3.85,5,2059.96,165.63,1.38,1.18,3169.23,0.14,965.18,9,2771
0.94,3.08,2,2288.75,132.48,1.97,0.91,3129.61,0.17,946.41,5,1916
2.42,14.29,8,2278.9,291.92,3.36,2.07,5852.58,0.18,1356.78,10,4025
1.3,5.38,10,2258.58,170.52,2.78,1.23,5683.05,0.25,1195.2,9,4628
1.92,3.7,2,2002.04,242.56,1.48,1.85,1780.3,0.06,714.46,10,1633
1.88,15.0,6,2098.6,202.95,1.8,1.6,4767.93,0.1,1144.9,7,1754
1.53,0.0,0,1562.14,200.55,1.53,1.53,2077.16,0.18,803.21,10,1257
1.74,6.06,2,1719.48,211.63,2.39,1.64,3664.8,0.18,1156.11,5,2432
3.0,18.18,4,2017.62,316.76,3.23,2.45,4041.3,0.27,1283.84,7,1692
4.68,18.27,19,2530.53,449.87,2.84,3.83,4929.15,0.17,1242.54,12,5700
0.99,2.9,4,2188.04,127.5,1.85,0.96,3467.83,0.11,996.42,4,2882
1.53,14.24,44,2691.0,168.65,1.84,1.31,5491.8,0.19,1346.76,7,3391
1.26,2.65,11,2139.53,174.94,2.03,1.22,3155.71,0.15,949.78,10,2840
1.59,1.55,2,1786.58,191.23,1.5,1.57,1823.52,0.19,727.22,13,2589
0.8,3.59,8,2397.0,119.8,1.77,0.77,2259.35,0.06,820.71,5,2011
3.04,12.96,7,1725.32,329.32,1.85,2.65,2455.1,0.24,940.02,12,2723
6.0,33.33,2,1569.23,411.68,2.0,4.0,5409.4,0.17,1557.3,6,1311
2.55,3.5,5,2440.56,316.66,1.8,2.46,4255.9,0.24,1336.43,11,2013
1.26,0.0,0,1814.98,152.21,1.75,1.26,2369.7,0.15,780.93,8,1480
8.3,39.78,37,2525.56,622.77,1.81,5.0,6879.4,0.25,1500.74,15,6444
9.52,27.03,20,2357.14,820.88,2.16,6.95,2935.57,0.23,1050.48,26,2954
2.88,15.76,29,2533.04,326.8,2.54,2.42,4185.51,0.25,1293.04,12,3583
1.56,2.91,3,2027.87,166.47,2.12,1.51,3218.92,0.18,997.63,8,3664
1.64,4.17,5,2095.18,207.07,1.66,1.58,2724.39,0.19,909.13,10,2702
0.86,4.96,7,2107.59,126.51,1.99,0.82,2917.13,0.09,905.81,6,1775
3.78,22.0,33,2422.99,372.41,6.65,2.95,5448.34,0.21,1462.81,13,4590
3.74,17.86,5,2293.03,303.77,1.93,3.07,4801.25,0.14,1520.65,8,2904
1.24,1.41,2,2250.3,171.43,1.27,1.22,3508.97,0.15,948.2,7,2901
2.72,18.27,38,2519.06,310.25,3.79,2.23,6323.53,0.15,1409.86,9,3504
1.8,6.67,14,2276.53,216.68,2.5,1.68,3300.34,0.19,924.38,9,2977
0.92,2.92,4,1844.38,114.12,1.47,0.89,2596.52,0.09,817.92,8,4715
1.14,5.1,5,2023.53,152.85,1.23,1.08,4809.94,0.17,1137.36,6,1682
4.0,40.0,2,1461.1,209.71,1.6,2.4,3589.28,0.2,1180.43,5,1229
2.47,13.6,17,2392.47,266.55,2.62,2.14,4413.73,0.37,1153.39,9,3119
1.16,3.12,1,1705.92,162.51,1.62,1.12,5516.97,0.12,1254.69,4,1429
1.42,5.8,4,1813.49,191.78,1.42,1.33,3917.54,0.13,1026.02,8,3894
